segment,t,source,px,py,pz,vx,vy,vz,qw,qx,qy,qz,yaw,bgx,bgy,bgz,bax,bay,baz,covariance_t,pvarx,pvary,pvarz,vvarx,vvary,vvarz,yawvar,accepted_count,rejected_count
0,1,initial,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1,imu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.002,imu,1.2106939235712e-08,1.99969424706565e-07,-4.99092553774177e-14,1.21654911296956e-05,0.000199968524953065,-7.70537383232476e-11,0.99999999495,1.99996666345011e-07,9.99800004975277e-06,9.99999998308361e-05,0.000200000004024123,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.004,imu,6.08844056551771e-08,7.99784536956964e-07,-7.08532268252266e-13,3.66704913889445e-05,0.000399844793699068,-6.36401700759947e-10,0.99999997980002,5.99970596405217e-07,1.99900209961768e-05,0.000199999996651106,0.000400000020195414,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.006,imu,1.70989612362659e-07,1.79920007058389e-06,-3.34556705822472e-12,7.34931718388077e-05,0.000599568052001744,-2.08301049529098e-09,0.99999995455012,1.19988318534545e-06,2.99720860609961e-05,0.00029999998744864,0.000600000056631332,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.008,imu,3.67025225744379e-07,3.19784927425787e-06,-1.01380781314145e-11,0.000122600814725328,0.000799077568693189,-4.81920890251849e-09,0.999999919200399,1.99967662892786e-06,3.99402224504321e-05,0.000399999969208669,0.000800000121398342,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.01,imu,6.73517617093485e-07,4.99524396642095e-06,-2.4064127419591e-11,0.000183949842744589,0.00099831264447181,-9.24359507124112e-09,0.999999873750996,2.99927392767646e-06,4.98904629463831e-05,0.000499999938912827,0.00100000022249158,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.012,imu,1.11489518247949e-06,7.19077460783875e-06,-4.88942297841916e-11,0.000257485858022107,0.00119721262072299,-1.57499540909731e-08,0.999999818202086,4.19857889240415e-06,5.98188474953673e-05,0.000599999893538172,0.00120000036781461,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.014,imu,1.71546675025584e-06,9.7837103918229e-06,-8.91806568200548e-11,0.00034314369077157,0.00139571688836919,-2.4726188912186e-08,0.999999752553884,5.59747615110272e-06,6.97214247945944e-05,0.000699999830056204,0.00140000056515928,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.016,imu,2.49940009552068e-06,1.27731993521894e-05,-1.50244618551962e-10,0.000440847457589202,0.00159376489675609,-3.65532675164859e-08,0.999999676806639,7.19583115719697e-06,7.95942538745289e-05,0.000799999745431908,0.0016000008221857,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.018,imu,3.49070058074953e-06,1.61582684890319e-05,-2.38161358428084e-10,0.000550510629331419,0.00179129616258147,-5.1604189232008e-08,0.999999590960635,8.99349019916385e-06,8.94334056773102e-05,0.000899999636622809,0.00180000114640244,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.02,imu,4.7131899417058e-06,1.99378239124009e-05,-3.59743202730426e-10,0.000672036108514802,0.00198825027887315,-7.02429730232351e-08,0.99999949501619,1.09902804115178e-05,9.92349646303974e-05,0.000999999500578035,0.00200000154514684,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.022,imu,6.19048523760398e-06,2.4110651003995e-05,-5.22520611116134e-10,0.000805316316168899,0.00218456692402263,-9.28236705176498e-08,0.999999388973652,1.3186009787164e-05,0.000108995030214808,0.00109999933423741,0.00220000202556555,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.024,imu,7.9459779843533e-06,2.86754145969806e-05,-7.34721280495015e-10,0.000950233288063833,0.00238018587088052,-1.19689406491133e-07,0.9999992728334,1.55804671911205e-05,0.000118709718527322,0.00119999913453058,0.00240000259459533,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.026,imu,1.00028134895452e-05,3.363065917407e-05,-1.00524735979977e-09,0.00110665878022631,0.00257504699592014,-1.51171449451066e-07,0.99999914659584,1.81734223756123e-05,0.000128375163836021,0.00129999889837611,0.00260000325894407,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.028,imu,1.23838704076662e-05,3.89748090840006e-05,-1.3436508383964e-09,0.00127445438364928,0.00276909028847518,-1.87588314863007e-07,0.999999010261403,2.09646259965374e-05,0.000137987520128545,0.0013999986226807,0.00280000402507213,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.03,imu,1.51117405338211e-05,4.470616877657e-05,-1.76010717593037e-09,0.00145347164809221,0.00296225586005749,-2.29244903519925e-07,0.999998863830543,2.39538096313086e-05,0.000147542962652445,0.00149999830433831,0.00300000489917388,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.032,imu,1.82087088540362e-05,5.08229230563908e-05,-2.26538724626195e-09,0.00164355221486081,0.00315448395376067,-2.76431677422227e-07,0.999998707303734,2.71406857980728e-05,0.000157037689447006,0.00159999794022946,0.00320000588715974,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.034,imu,2.16967338699818e-05,5.73231373555452e-05,-2.87082767282576e-09,0.00184452795844696,0.00334571495375515,-3.29423875467365e-07,0.999998540681468,3.05249479763097e-05,0.000166467922865936,0.00169999752722039,0.00340000699463835,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.036,imu,2.55974282157084e-05,6.42047580253251e-05,-3.58829963721211e-09,0.0020562211369017,0.00353588939488008,-3.88480771128785e-07,0.999998363964252,3.41062706288136e-05,0.00017582991109031,0.00179999706216242,0.00360000822689933,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.038,imu,2.99320395837262e-05,7.1465612647259e-05,-4.43017624704522e-09,0.00227844455080611,0.00372494797233743,-4.53844974207004e-07,0.999998177152605,3.78843092250601e-05,0.000185119929631147,0.00189999654189126,0.00380000958889624,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
0,1.04,imu,3.47214319774821e-05,7.91034103636328e-05,-5.40929855327268e-09,0.00251100171069744,0.0039128315514932,-5.25741778615323e-07,0.999997980247052,4.18587002659611e-05,0.000194334282821046,0.00199999596322631,0.00400001108523003,0,0,0,0,0,0,1,1,1,1,1,1,1,0.04,0,0
