S,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
I,1.0,0.0,0.1,9.8066,0.0,0.01,0.1
I,1.002,0.005999100040499132,0.09998555034800083,9.8066,0.0001999966666833333,0.009998000066665777,0.1
I,1.004,0.01199280129588892,0.09994220556785212,9.8066,0.0003999733338666616,0.009992001066609779,0.1
I,1.006,0.01797570983960221,0.09986997818589369,9.8066,0.0005999100040499132,0.009982005399352041,0.1
I,1.008,0.023942441457783875,0.09976888907533621,9.8066,0.0007997866837326832,0.009968017063026195,0.1
I,1.01,0.029887626494719845,0.09963896745022904,9.8066,0.0009995833854135666,0.009950041652780258,0.1
I,1.012,0.035805914685164836,0.09948025085701762,9.8066,0.001199280129588892,0.009928086358538663,0.1
I,1.014,0.04169197996921992,0.09929278516369267,9.8066,0.0013988569467506555,0.00990215996212637,0.1
I,1.016,0.04754052528542692,0.0990766245465348,9.8066,0.0015982938793834538,0.00987227283375627,0.1
I,1.018,0.05334628733776623,0.09883183147445793,9.8066,0.0017975709839602209,0.009838436927881215,0.1
I,1.02,0.05910404133226791,0.09855847669095608,9.8066,0.001996668332936563,0.009800665778412416,0.1
I,1.022,0.06480860567897366,0.09825663919365915,9.8066,0.0021955660167434963,0.009758974493306056,0.1
I,1.024,0.07045484665501799,0.09792640621150306,9.8066,0.0023942441457783874,0.009713379748520297,0.1
I,1.026,0.07603768302463229,0.09756787317952123,9.8066,0.002592682852393897,0.009663899781345133,0.1
I,1.028,0.08155209061191404,0.0971811437112645,9.8066,0.0027908622928847298,0.009610554383107709,0.1
I,1.03,0.08699310682224604,0.09676632956885756,9.8066,0.0029887626494719843,0.00955336489125606,0.1
I,1.032,0.09235583510829659,0.09632355063070046,9.8066,0.0031863641322849197,0.009492354180824409,0.1
I,1.034,0.0976354493765815,0.09585293485682456,9.8066,0.0033836469813399205,0.009427546655283461,0.1
I,1.036,0.10282719833062265,0.09535461825191302,9.8066,0.0035805914685164836,0.009358968236779348,0.1
I,1.038,0.10792640974679385,0.09482874482599638,9.8066,0.0037771778995300117,0.009286646355765102,0.1
I,1.04,0.11292849467900708,0.09427546655283463,9.8066,0.003973386615901225,0.009210609940028851,0.1
I,1.042,0.11782895158845391,0.0936949433259979,9.8066,0.0041691979969219915,0.009130889403123083,0.1
I,1.044,0.12262337039468674,0.09308734291265829,9.8066,0.004364592461617386,0.009047516632199633,0.1
I,1.046,0.12730743644439357,0.09245284090510633,9.8066,0.004559550470703768,0.008960524975255253,0.1
I,1.048,0.13187693439429463,0.09179162067000607,9.8066,0.004754052528542691,0.008869949227792842,0.1
I,1.05,0.13632775200466682,0.09110387329540337,9.8066,0.004948079185090459,0.008775825618903728,0.1
I,1.052,0.14065588384008204,0.09038979753550273,9.8066,0.005141611037843103,0.008678191796776499,0.1
I,1.054,0.1448574348740285,0.0896495997532288,9.8066,0.005334628733776623,0.008577086813638241,0.1
I,1.056,0.14892862399417187,0.08888349386058886,9.8066,0.005527112971282276,0.00847255111013416,0.1
I,1.058,0.15286578740510104,0.08809170125685378,9.8066,0.005719044502096711,0.00836462649915187,0.1
I,1.06,0.15666538192549667,0.08727445076457513,9.8066,0.005910404133226791,0.008253356149096783,0.1
I,1.062,0.16032398817675542,0.08643197856345713,9.8066,0.00610117272886887,0.008138784566625338,0.1
I,1.064,0.16383831366019966,0.08556452812210225,9.8066,0.006291331212322356,0.008020957578842927,0.1
I,1.066,0.16720519572010412,0.08467235012765062,9.8066,0.006480860567897368,0.007899922314973652,0.1
I,1.068,0.1704216043898726,0.08375570241333301,9.8066,0.006669741842816288,0.0077757271875092794,0.1
I,1.07,0.1734846451188034,0.082814849883959,9.8066,0.006857956149109028,0.007648421872844884,0.1
I,1.072,0.17639156137698953,0.08185006443936124,9.8066,0.007045484665501799,0.007518057291408951,0.1
I,1.074,0.17913973713600953,0.08086162489581829,9.8066,0.00723230863929924,0.00738468558729588,0.1
I,1.076,0.18172669922317664,0.07984981690547867,9.8066,0.0074184093882596535,0.007248360107409052,0.1
I,1.078,0.18415011954722715,0.07881493287380939,9.8066,0.007603768302463228,0.0071091353801227735,0.1
I,1.08,0.18640781719344526,0.07775727187509279,9.8066,0.007788366846173011,0.006967067093471654,0.1
I,1.082,0.1884977603863395,0.07667713956599619,9.8066,0.00797218655968846,0.006822212072876135,0.1
I,1.084,0.19041806831810315,0.07557484809723913,9.8066,0.008155209061191403,0.006674628258413081,0.1
I,1.086,0.19216701284121454,0.07445071602338414,9.8066,0.008337416048584215,0.0065243746816405195,0.1
I,1.088,0.19374302002365307,0.07330506821077662,9.8066,0.008518789301319992,0.006371511441985802,0.1
I,1.09,0.19514467156533183,0.07213823574366063,9.8066,0.008699310682224605,0.006216099682706644,0.1
I,1.092,0.19637070607447193,0.07095055582849802,9.8066,0.008878962139310395,0.0060582015664346275,0.1
I,1.094,0.19742002020277008,0.069742371696518,9.8066,0.009057725707581368,0.0058978802503109815,0.1
I,1.096,0.1982916696383373,0.06851403250452573,9.8066,0.009235583510829658,0.005735199860724567,0.1
I,1.098,0.1989848699555162,0.06726589323399843,9.8066,0.00941251776342316,0.005570225467662174,0.1
G,1.1,0.01682941969615793,0,0,0,0,0,0.010000000000000009,1,1,1,1,1,1,0.03
I,1.1,0.1994989973208109,0.06599831458849821,9.8066,0.00958851077208406,0.005403023058681398,0.1
I,1.102,0.1998335890542952,0.06471166288943127,9.8066,0.00976354493765815,0.005233659512516495,0.1
I,1.104,0.19998834404599328,0.06340630997018351,9.8066,0.009937602756874735,0.005062202572327784,0.1
I,1.106,0.19996312302685817,0.06208263306866332,9.8066,0.010110666824096939,0.004888720818605275,0.1
I,1.108,0.19975794869410482,0.060741014718282416,9.8066,0.010282719833062264,0.0047132836417374,0.1
I,1.11,0.19937300569078378,0.059381842637406396,9.8066,0.010453744578613184,0.0045359612142557735,0.1
I,1.112,0.19880864043961521,0.058005509617306744,9.8066,0.010623723958417668,0.004356824462767121,0.1
I,1.114,0.1980653608312316,0.05661241340864698,9.8066,0.010792640974679387,0.00417594503958358,0.1
I,1.116,0.1971438357671107,0.05520295660653544,9.8066,0.010960478735837472,0.003993395294062732,0.1
I,1.118,0.1960448945576091,0.05377754653417808,9.8066,0.011127220458255675,0.0038092482436688185,0.1
I,1.12,0.19476952617563906,0.052336595125164954,9.8066,0.011292849467900708,0.0036235775447667363,0.1
I,1.1219999999999999,0.19331887836665954,0.05088051880442421,9.8066,0.011457349202009626,0.0034364574631604704,0.1
I,1.124,0.19169425661578288,0.04940973836787822,9.8066,0.011620703210746102,0.0032479628443877625,0.1
I,1.126,0.1898971229729261,0.047924678860836484,9.8066,0.01178289515884539,0.0030581690837828933,0.1
I,1.1280000000000001,0.18792909473706498,0.04642576945516054,9.8066,0.011943908827247843,0.002867152096319555,0.1
I,1.13,0.18579194300077387,0.04491344332523616,9.8066,0.012103728114720791,0.0026749882862458735,0.1
I,1.1320000000000001,0.18348759105636198,0.04338813752278907,9.8066,0.012262337039468676,0.002481754516523729,0.1
I,1.134,0.1810181126650402,0.04185029285058005,9.8066,0.012419719740731194,0.002287528078084594,0.1
I,1.1360000000000001,0.17838573019067594,0.04030035373501592,9.8066,0.012575860480369372,0.0020923866589141926,0.1
I,1.138,0.17559281259981563,0.038738768097713504,9.8066,0.01273074364443936,0.0018964083129783425,0.1
I,1.1400000000000001,0.17264187332977476,0.03716598722605328,9.8066,0.012884353744753822,0.001699671429002408,0.1
I,1.142,0.169535568026714,0.03558246564276062,9.8066,0.013036675420430733,0.0015022546991168583,0.1
I,1.1440000000000001,0.16627669215573662,0.03398866097455174,9.8066,0.013187693439429462,0.0013042370873814556,0.1
I,1.146,0.16286817848515922,0.03238503381988286,9.8066,0.013337392700073959,0.001105697798200696,0.1
I,1.148,0.15931309444721736,0.030772047615840393,9.8066,0.013485758232562902,0.0009067162446430968,0.1
I,1.15,0.15561463937758424,0.029150168504210885,9.8066,0.013632775200466683,0.0007073720166770291,0.1
I,1.152,0.15177614163618441,0.027519865196769328,9.8066,0.013778428902211027,0.0005077448493357918,0.1
I,1.154,0.14780105561189416,0.02588160883982459,9.8066,0.013922704772547135,0.00030791459082466123,0.1
I,1.156,0.14369295861382525,0.024235872878061587,9.8066,0.014065588384008204,0.00010796117058267391,0.1
I,1.158,0.13945554765198756,0.02258313291771887,9.8066,0.014207065448352157,-9.203543268808337e-05,0.1
I,1.16,0.1350926361102302,0.02092386658914193,9.8066,0.014347121817990456,-0.0002919952230128882,0.1
I,1.162,0.13060815031445303,0.019258553408751176,9.8066,0.014485743487402851,-0.0004918382191417055,0.1
I,1.164,0.12600612599917846,0.01758767464046512,9.8066,0.014622916594537919,-0.0006914844865406217,0.1
I,1.166,0.12129070467566301,0.015911713156618486,9.8066,0.014758627422199256,-0.0008908541693645919,0.1
I,1.168,0.11646612990481638,0.014231153298415358,9.8066,0.014892862399417187,-0.001089867522398711,0.1
I,1.17,0.1115367434782834,0.012546480735958066,9.8066,0.015025608102805855,-0.0012884449429552464,0.1
I,1.172,0.10650698151112424,0.01085818232789177,9.8066,0.01515685125790554,-0.0014865070027136366,0.1
I,1.174,0.1013813704496107,0.009166745980705862,9.8066,0.015286578740510101,-0.0016839744794907702,0.1
I,1.176,0.09616452299772973,0.00747266050773223,9.8066,0.015414777577979386,-0.001880768388928801,0.1
I,1.178,0.0908611339660613,0.005776415487881682,9.8066,0.015541434950536477,-0.002076810016087838,0.1
I,1.18,0.08547597604676604,0.004078501124159104,9.8066,0.015666538192549668,-0.002272020946930871,0.1
I,1.182,0.08001389551848391,0.002379408101998055,9.8066,0.01579007479379901,-0.0024663230996883403,0.1
I,1.184,0.07447980788501114,0.0006796274474562699,9.8066,0.015912032400727322,-0.002659638756089804,0.1
I,1.186,0.068878693451678,-0.0010203496146876337,9.8066,0.016032398817675545,-0.002851890592450209,0.1
I,1.188,0.06321559284341076,-0.0027200318028945208,9.8066,0.016151162008102286,-0.003043001710598334,0.1
I,1.19,0.05749560246850888,-0.004418927920841859,9.8066,0.016268310095787476,-0.0032328956686350357,0.1
I,1.192,0.051723869932222166,-0.006116546999375861,9.8066,0.016383831366019966,-0.003421496511508982,0.1
I,1.194,0.04590558940425293,-0.007812398438398312,9.8066,0.016497714266769003,-0.0036087288013976716,0.1
I,1.196,0.04004599694435411,-0.009505992148646508,9.8066,0.01660994740983941,-0.003794517647881545,0.1
I,1.198,0.034150365790229155,-0.011196838693325582,9.8066,0.01672051957201041,-0.00397878873789916,0.1
G,1.2,0.018185948536513636,0,0,0,0,0,0.019999999999999997,1,1,1,1,1,1,0.03
I,1.2,0.028224001611973443,-0.012884449429552487,9.8066,0.01682941969615793,-0.004161468365471424,0.1
I,1.202,0.022272237737330003,-0.014568336649570208,9.8066,0.016936636892360305,-0.004342483461183005,0.1
I,1.204,0.016300430352053825,-0.016248013721692083,9.8066,0.01704216043898726,-0.0045217616214091195,0.1
I,1.206,0.010313953679706929,-0.01792299523093481,9.8066,0.017145979783772067,-0.004699231137276022,0.1
I,1.208,0.004318195145219192,-0.01959279711930016,9.8066,0.01724808454486677,-0.004874821023343594,0.1
I,1.21,-0.0016814494734297238,-0.02125693682566419,9.8066,0.01734846451188034,-0.005048461045998576,0.1
I,1.212,-0.007679580901046987,-0.022914933425234235,9.8066,0.017447109646899727,-0.005220081751547073,0.1
I,1.214,-0.013670801224209557,-0.024566307768532716,9.8066,0.017544010085493635,-0.005389614493995116,0.1
I,1.216,-0.01964971874902165,-0.026210582619867973,9.8066,0.01763915613769895,-0.005556991462506127,0.1
I,1.218,-0.02561095285327594,-0.027847282795252188,9.8066,0.017732538288989744,-0.005722145708524369,0.1
I,1.22,-0.031549138828649646,-0.029475935299726103,9.8066,0.01782414720122871,-0.005885011172553458,0.1
I,1.222,-0.03745893270858063,-0.031096069464051402,9.8066,0.017913973713600952,-0.006045522710579296,0.1
I,1.224,-0.043335016077475925,-0.032707217080730724,9.8066,0.018002008843530103,-0.006203616120126799,0.1
I,1.226,-0.049172100856927324,-0.03430891253931647,9.8066,0.01808824378757652,-0.006359228165940027,0.1
I,1.228,-0.054964934064624806,-0.035900692960968976,9.8066,0.018172669922317666,-0.00651229660527546,0.1
I,1.23,-0.06070830254168578,-0.03748209833222514,9.8066,0.018255278805210422,-0.0066627602127982445,0.1
I,1.232,-0.06639703764414683,-0.039052671637939324,9.8066,0.018336062175435337,-0.006810558805071525,0.1
I,1.234,-0.07202601989439364,-0.040611958993357365,9.8066,0.018415011954722713,-0.006955633264629021,0.1
