S,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
I,1.0,0,0,9.8066,0,0,0
I,1.01,0,0,9.8066,0,0,0
I,1.02,0,0,9.8066,0,0,0
I,1.03,0,0,9.8066,0,0,0
I,1.04,0,0,9.8066,0,0,0
I,1.05,0,0,9.8066,0,0,0
I,1.06,0,0,9.8066,0,0,0
I,1.07,0,0,9.8066,0,0,0
I,1.08,0,0,9.8066,0,0,0
I,1.09,0,0,9.8066,0,0,0
I,1.1,0,0,9.8066,0,0,0
G,1.1,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0.03
I,1.11,0,0,9.8066,0,0,0
I,1.12,0,0,9.8066,0,0,0
I,1.13,0,0,9.8066,0,0,0
I,1.1400000000000001,0,0,9.8066,0,0,0
I,1.15,0,0,9.8066,0,0,0
I,1.16,0,0,9.8066,0,0,0
I,1.17,0,0,9.8066,0,0,0
I,1.18,0,0,9.8066,0,0,0
I,1.19,0,0,9.8066,0,0,0
I,1.2,0,0,9.8066,0,0,0
G,1.2,100,0,0,0,0,0,0,1,1,1,1,1,1,0.03
I,1.3,0,0,9.8066,0,0,0
G,1.3,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0.03
S,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
I,1.3,0,0,9.8066,0,0,0
G,1.305,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0.03
I,1.31,0,0,9.8066,0,0,0
